,label,value,percent
161,Occupied units paying rent,354,100.0
162,Less than $200,40,11.3
163,$200 to $299,0,0.0
164,$300 to $499,34,9.6
165,$500 to $749,145,41.0
166,$750 to $999,71,20.1
167,"$1,000 to $1,499",24,6.8
168,"$1,500 or more",40,11.3
169,Median (dollars),694,
170,,,
171,No rent paid,43,12.1
172,,,
173,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,
174,Occupied units paying rent (excl units where GRAPI cannot be computed),354,100.0
175,Less than 15.0 percent,56,15.8
176,15.0 to 19.9 percent,9,2.5
177,20.0 to 24.9 percent,75,21.2
178,25.0 to 29.9 percent,93,26.3
179,30.0 to 34.9 percent,25,7.1
180,35.0 percent or more,96,27.1
181,,,
182,Not computed,43,12.1
183,,,
184,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
