,label,value,percent
153,20.0 to 24.9 percent,129,5.4
154,25.0 to 29.9 percent,76,3.2
155,30.0 to 34.9 percent,95,4.0
156,35.0 percent or more,284,12.0
157,,,
158,Not computed,22,0.9
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,"2,815",100.0
162,Less than $200,11,0.4
163,$200 to $299,80,2.8
164,$300 to $499,365,13.0
165,$500 to $749,950,33.7
166,$750 to $999,792,28.1
167,"$1,000 to $1,499",532,18.9
168,"$1,500 or more",85,3.0
169,Median (dollars),750,
170,,,
171,No rent paid,234,8.3
172,,,
173,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,
174,Occupied units paying rent (excl units where GRAPI cannot be computed),"2,649",100.0
175,Less than 15.0 percent,176,6.6
176,15.0 to 19.9 percent,539,20.3
177,20.0 to 24.9 percent,305,11.5
178,25.0 to 29.9 percent,358,13.5
179,30.0 to 34.9 percent,165,6.2
180,35.0 percent or more,"1,106",41.8
181,,,
182,Not computed,400,15.1
183,,,
184,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
