,label,value,percent
151,10.0 to 14.9 percent,808,21.6
152,15.0 to 19.9 percent,529,14.1
153,20.0 to 24.9 percent,308,8.2
154,25.0 to 29.9 percent,267,7.1
155,30.0 to 34.9 percent,121,3.2
156,35.0 percent or more,487,13.0
157,,,
158,Not computed,12,0.3
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,"10,900",100.0
162,Less than $200,111,1.0
163,$200 to $299,271,2.5
164,$300 to $499,424,3.9
165,$500 to $749,"3,583",32.9
166,$750 to $999,"4,259",39.1
167,"$1,000 to $1,499","1,757",16.1
168,"$1,500 or more",495,4.5
169,Median (dollars),790,
170,,,
171,No rent paid,203,1.9
172,,,
173,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI),,
174,Occupied units paying rent (excl units where GRAPI cannot be computed),"10,798",100.0
175,Less than 15.0 percent,834,7.7
176,15.0 to 19.9 percent,"1,227",11.4
177,20.0 to 24.9 percent,"1,062",9.8
178,25.0 to 29.9 percent,"1,543",14.3
179,30.0 to 34.9 percent,"1,132",10.5
180,35.0 percent or more,"5,000",46.3
181,,,
182,Not computed,305,2.8
183,,,
184,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
